wmo_index,file_name,url
725845,USA_CA_Blue.Canyon-Nyack.AP.725845_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Blue.Canyon-Nyack.AP.725845_TMY3.zip
747188,USA_CA_Blythe.AP.747188_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Blythe.AP.747188_TMY3.zip
724815,USA_CA_Merced.Rgnl.AP-Macready.Field.724815_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Merced.Rgnl.AP-Macready.Field.724815_TMY3.zip
722880,USA_CA_Burbank-Hope.AP.722880_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Burbank-Hope.AP.722880_TMY3.zip
723926,USA_CA_Camarillo.AP.723926_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Camarillo.AP.723926_TMY3.zip
724926,USA_CA_Modesto.City-County.AP.724926_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Modesto.City-County.AP.724926_TMY3.zip
722930,USA_CA_San.Diego-MCAS.Miramar.722930_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_San.Diego-MCAS.Miramar.722930_TMY3.zip
722927,USA_CA_Carlsbad-McClellan-Palomar.AP.722927_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Carlsbad-McClellan-Palomar.AP.722927_TMY3.zip
725955,USA_CA_Montague-Siskiyou.County.AP.725955_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Montague-Siskiyou.County.AP.725955_TMY3.zip
724915,USA_CA_Monterey.Rgnl.AP.724915_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Monterey.Rgnl.AP.724915_TMY3.zip
722906,USA_CA_San.Diego-NAS.North.Island-Halsey.Field.722906_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_San.Diego-NAS.North.Island-Halsey.Field.722906_TMY3.zip
722900,USA_CA_San.Diego.Intl.AP-Lindbergh.Field.722900_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_San.Diego.Intl.AP-Lindbergh.Field.722900_TMY3.zip
722899,USA_CA_Chino.AP.722899_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Chino.AP.722899_TMY3.zip
745090,USA_CA_Mountain.View-Moffett.Federal.Field.745090_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Mountain.View-Moffett.Federal.Field.745090_TMY3.zip
722904,USA_CA_Chula.Vista-Brown.Muni.Field.AP.722904_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Chula.Vista-Brown.Muni.Field.AP.722904_TMY3.zip
724936,USA_CA_Concord-Buchanan.Field.AP.724936_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Concord-Buchanan.Field.AP.724936_TMY3.zip
724955,USA_CA_Napa.County.AP.724955_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Napa.County.AP.724955_TMY3.zip
724945,USA_CA_San.Jose-Mineta.Intl.AP.724945_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_San.Jose-Mineta.Intl.AP.724945_TMY3.zip
725946,USA_CA_Crescent.City-Del.Norte.County.AP-McNamara.Field.725946_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Crescent.City-Del.Norte.County.AP-McNamara.Field.725946_TMY3.zip
747020,USA_CA_NAS.Lemoore.747020_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_NAS.Lemoore.747020_TMY3.zip
746120,USA_CA_NAWS.China.Lake.746120_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_NAWS.China.Lake.746120_TMY3.zip
723810,USA_CA_Edwards.AFB.723810_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Edwards.AFB.723810_TMY3.zip
723910,USA_CA_NB.Ventura.County-Point.Mugu.Field.723910_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_NB.Ventura.County-Point.Mugu.Field.723910_TMY3.zip
723805,USA_CA_Needles.AP.723805_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Needles.AP.723805_TMY3.zip
723925,USA_CA_Santa.Barbara.Muni.AP.723925_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Santa.Barbara.Muni.AP.723925_TMY3.zip
723940,USA_CA_Santa.Maria.Public.AP-Hancock.Field.723940_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Santa.Maria.Public.AP-Hancock.Field.723940_TMY3.zip
722885,USA_CA_Santa.Monica.AP.722885_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Santa.Monica.AP.722885_TMY3.zip
724930,USA_CA_Oakland.Intl.AP.724930_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Oakland.Intl.AP.724930_TMY3.zip
724957,USA_CA_Santa.Rosa-Schulz-Sonoma.County.AP.724957_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Santa.Rosa-Schulz-Sonoma.County.AP.724957_TMY3.zip
745160,USA_CA_Fairfield-Travis.AFB.745160_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Fairfield-Travis.AFB.745160_TMY3.zip
723890,USA_CA_Fresno.Yosemite.Intl.AP.723890_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Fresno.Yosemite.Intl.AP.723890_TMY3.zip
722976,USA_CA_Fullerton.Muni.AP.722976_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Fullerton.Muni.AP.722976_TMY3.zip
722977,USA_CA_Orange.County-Wayne.Intl.AP.722977_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Orange.County-Wayne.Intl.AP.722977_TMY3.zip
724920,USA_CA_Stockton.Metro.AP.724920_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Stockton.Metro.AP.724920_TMY3.zip
723927,USA_CA_Oxnard.AP.723927_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Oxnard.AP.723927_TMY3.zip
747187,USA_CA_Palm.Springs-Thermal-Cochran.Rgnl.AP.747187_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Palm.Springs-Thermal-Cochran.Rgnl.AP.747187_TMY3.zip
722956,USA_CA_Hawthorne.Muni.AP-Northrop.Field.722956_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Hawthorne.Muni.AP-Northrop.Field.722956_TMY3.zip
722868,USA_CA_Palm.Springs.Intl.AP.722868_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Palm.Springs.Intl.AP.722868_TMY3.zip
725850,USA_CA_Hayward.Exec.AP.725850_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Hayward.Exec.AP.725850_TMY3.zip
723820,USA_CA_Palmdale.Rgnl.AP.723820_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Palmdale.Rgnl.AP.723820_TMY3.zip
725846,USA_CA_Truckee.Tahoe.AP.725846_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Truckee.Tahoe.AP.725846_TMY3.zip
747185,USA_CA_Imperial.County.AP.747185_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Imperial.County.AP.747185_TMY3.zip
690150,USA_CA_Twentynine.Palms.SELF.690150_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Twentynine.Palms.SELF.690150_TMY3.zip
725905,USA_CA_Ukiah.Muni.AP.725905_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Ukiah.Muni.AP.725905_TMY3.zip
723816,USA_CA_Lancaster-Fox.Field.723816_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Lancaster-Fox.Field.723816_TMY3.zip
722886,USA_CA_Van.Nuys.AP.722886_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Van.Nuys.AP.722886_TMY3.zip
724927,USA_CA_Livermore.Muni.AP.724927_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Livermore.Muni.AP.724927_TMY3.zip
723896,USA_CA_Visalia.Muni.AP.723896_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Visalia.Muni.AP.723896_TMY3.zip
722895,USA_CA_Lompoc.AP.722895_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Lompoc.AP.722895_TMY3.zip
725910,USA_CA_Red.Bluff.Muni.AP.725910_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Red.Bluff.Muni.AP.725910_TMY3.zip
722970,USA_CA_Long.Beach.AP.722970_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CA_California/USA_CA_Long.Beach.AP.722970_TMY3.zip
724698,USA_CO_Akron-Colorado.Plains.Rgnl.AP.724698_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Akron-Colorado.Plains.Rgnl.AP.724698_TMY3.zip
724620,USA_CO_Alamosa-San.Luis.Valley.Rgnl.AP.724620_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Alamosa-San.Luis.Valley.Rgnl.AP.724620_TMY3.zip
724625,USA_CO_Durango-La.Plata.County.AP.724625_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Durango-La.Plata.County.AP.724625_TMY3.zip
724676,USA_CO_Aspen-Pitkin.County.AP-Sardy.Field.724676_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Aspen-Pitkin.County.AP-Sardy.Field.724676_TMY3.zip
724675,USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.zip
724695,USA_CO_Aurora-Buckley.AFB.724695_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Aurora-Buckley.AFB.724695_TMY3.zip
724765,USA_CO_Montrose.Rgnl.AP.724765_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Montrose.Rgnl.AP.724765_TMY3.zip
724769,USA_CO_Fort.Collins-Loveland.Muni.AP.724769_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Fort.Collins-Loveland.Muni.AP.724769_TMY3.zip
724699,USA_CO_Boulder-Table.Mountain.SURFRAD.724699_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Boulder-Table.Mountain.SURFRAD.724699_TMY3.zip
724666,USA_CO_Golden-NREL.724666_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Golden-NREL.724666_TMY3.zip
724760,USA_CO_Grand.Junction.Rgnl.AP.724760_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Grand.Junction.Rgnl.AP.724760_TMY3.zip
724768,USA_CO_Greeley-Weld.County.AP.724768_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Greeley-Weld.County.AP.724768_TMY3.zip
724660,USA_CO_Colorado.Springs.AP-Peterson.Field.724660_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Colorado.Springs.AP-Peterson.Field.724660_TMY3.zip
725715,USA_CO_Hayden-Yampa.Valley.Rgnl.AP.725715_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Hayden-Yampa.Valley.Rgnl.AP.725715_TMY3.zip
724767,USA_CO_Cortez-Montezuma.County.AP.724767_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Cortez-Montezuma.County.AP.724767_TMY3.zip
724635,USA_CO_La.Junta.Muni.AP.724635_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_La.Junta.Muni.AP.724635_TMY3.zip
724645,USA_CO_Trinidad-Stokes.AP.724645_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Trinidad-Stokes.AP.724645_TMY3.zip
725700,USA_CO_Craig-Moffat.AP.725700_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Craig-Moffat.AP.725700_TMY3.zip
724636,USA_CO_Lamar.Muni.AP.724636_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Lamar.Muni.AP.724636_TMY3.zip
724673,USA_CO_Leadville-Lake.County.AP.724673_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Leadville-Lake.County.AP.724673_TMY3.zip
725650,USA_CO_Denver.Intl.AP.725650_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CO_Colorado/USA_CO_Denver.Intl.AP.725650_TMY3.zip
725040,USA_CT_Bridgeport-Sikorsky.Meml.AP.725040_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CT_Connecticut/USA_CT_Bridgeport-Sikorsky.Meml.AP.725040_TMY3.zip
725080,USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CT_Connecticut/USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.zip
725087,USA_CT_Hartford-Brainard.AP.725087_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CT_Connecticut/USA_CT_Hartford-Brainard.AP.725087_TMY3.zip
725086,USA_CT_Danbury.Muni.AP.725086_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CT_Connecticut/USA_CT_Danbury.Muni.AP.725086_TMY3.zip
725046,USA_CT_Groton-New.London.AP.725046_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//CT_Connecticut/USA_CT_Groton-New.London.AP.725046_TMY3.zip
724088,USA_DE_Dover.AFB.724088_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//DE_Delaware/USA_DE_Dover.AFB.724088_TMY3.zip
724089,USA_DE_Wilmington.AP.724089_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//DE_Delaware/USA_DE_Wilmington.AP.724089_TMY3.zip
747946,USA_FL_Kennedy.Space.Center-NASA.Shuttle.Landing.Facility.747946_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Kennedy.Space.Center-NASA.Shuttle.Landing.Facility.747946_TMY3.zip
722010,USA_FL_Key.West.Intl.AP.722010_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Key.West.Intl.AP.722010_TMY3.zip
722223,USA_FL_Pensacola.Intl.AP.722223_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Pensacola.Intl.AP.722223_TMY3.zip
722119,USA_FL_Lakeland.Linder.Rgnl.AP.722119_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Lakeland.Linder.Rgnl.AP.722119_TMY3.zip
722215,USA_FL_Crestview-Bob.Sikes.AP.722215_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Crestview-Bob.Sikes.AP.722215_TMY3.zip
722040,USA_FL_Melbourne.Rgnl.AP.722040_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Melbourne.Rgnl.AP.722040_TMY3.zip
722024,USA_FL_Miami-Opa.Locka.Exec.AP.722024_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Miami-Opa.Locka.Exec.AP.722024_TMY3.zip
722029,USA_FL_Miami.Exec.AP.722029_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Miami.Exec.AP.722029_TMY3.zip
722115,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3.zip
722020,USA_FL_Miami.Intl.AP.722020_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Miami.Intl.AP.722020_TMY3.zip
747870,USA_FL_Daytona.Beach.Intl.AP.747870_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Daytona.Beach.Intl.AP.747870_TMY3.zip
722210,USA_FL_Destin-Fort.Walton.Beach.AP-Elgin.AFB.722210_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Destin-Fort.Walton.Beach.AP-Elgin.AFB.722210_TMY3.zip
722038,USA_FL_Naples.Muni.AP.722038_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Naples.Muni.AP.722038_TMY3.zip
722065,USA_FL_NAS.Jacksonville-Towers.Field.722065_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_NAS.Jacksonville-Towers.Field.722065_TMY3.zip
722016,USA_FL_Florida.Keys.Marathon.AP.722016_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Florida.Keys.Marathon.AP.722016_TMY3.zip
722015,USA_FL_NAS.Key.West.722015_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_NAS.Key.West.722015_TMY3.zip
747830,USA_FL_Fort.Lauderdale-Hollywood.Intl.AP.747830_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Fort.Lauderdale-Hollywood.Intl.AP.747830_TMY3.zip
722225,USA_FL_NAS.Pensacola-Sherman.Field.722225_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_NAS.Pensacola-Sherman.Field.722225_TMY3.zip
722039,USA_FL_Fort.Lauderdale.Exec.AP.722039_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Fort.Lauderdale.Exec.AP.722039_TMY3.zip
722226,USA_FL_NAS.Whiting.Field.722226_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_NAS.Whiting.Field.722226_TMY3.zip
722106,USA_FL_Fort.Myers-Page.Field.722106_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Fort.Myers-Page.Field.722106_TMY3.zip
722108,USA_FL_Fort.Myers-Southwest.Florida.Intl.AP.722108_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Fort.Myers-Southwest.Florida.Intl.AP.722108_TMY3.zip
722103,USA_FL_Fort.Pierce-St.Lucie.County.Intl.AP.722103_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Fort.Pierce-St.Lucie.County.Intl.AP.722103_TMY3.zip
722110,USA_FL_Tampa.Intl.AP.722110_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Tampa.Intl.AP.722110_TMY3.zip
722055,USA_FL_Ocala.Intl.AP.722055_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Ocala.Intl.AP.722055_TMY3.zip
747770,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.zip
722053,USA_FL_Orlando.Exec.AP.722053_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Orlando.Exec.AP.722053_TMY3.zip
722050,USA_FL_Orlando.Intl.AP.722050_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Orlando.Intl.AP.722050_TMY3.zip
747560,USA_FL_Gainesville.Rgnl.AP.747560_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Gainesville.Rgnl.AP.747560_TMY3.zip
722057,USA_FL_Orlando.Sanford.Intl.AP.722057_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Orlando.Sanford.Intl.AP.722057_TMY3.zip
722026,USA_FL_Homestead.ARB.722026_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Homestead.ARB.722026_TMY3.zip
722030,USA_FL_Palm.Beach.Intl.AP.722030_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Palm.Beach.Intl.AP.722030_TMY3.zip
747930,USA_FL_Vero.Beach.Muni.AP.747930_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Vero.Beach.Muni.AP.747930_TMY3.zip
722066,USA_FL_Jacksonville-NS.Mayport.722066_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Jacksonville-NS.Mayport.722066_TMY3.zip
747820,USA_FL_Jacksonville.Exec-Craig.AP.747820_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Jacksonville.Exec-Craig.AP.747820_TMY3.zip
722060,USA_FL_Jacksonville.Intl.AP.722060_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//FL_Florida/USA_FL_Jacksonville.Intl.AP.722060_TMY3.zip
722160,USA_GA_Albany-Southwest.Georgia.Rgnl.AP.722160_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//GA_Georgia/USA_GA_Albany-Southwest.Georgia.Rgnl.AP.722160_TMY3.zip
723160,USA_GA_Alma-Bacon.County.AP.723160_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//GA_Georgia/USA_GA_Alma-Bacon.County.AP.723160_TMY3.zip
723200,USA_GA_Rome-Russell.AP.723200_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//GA_Georgia/USA_GA_Rome-Russell.AP.723200_TMY3.zip
723110,USA_GA_Athens-Epps.AP.723110_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//GA_Georgia/USA_GA_Athens-Epps.AP.723110_TMY3.zip
722070,USA_GA_Savannah-Hilton.Head.Intl.AP.722070_TMY3.epw,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America//GA_Georgia/USA_GA_Savannah-Hilton.Head.Intl.AP.722070_TMY3.zip
